[0][2024-06-04 12:38:31] Failed to read CSV file at line 4 due to content 'CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO'
[585][2024-06-04 12:41:51] Failed to read CSV file at line 652320 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[585][2024-06-04 12:41:51] Failed to read CSV file at line 652320 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[587][2024-06-04 12:41:52] Failed to read CSV file at line 655653 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[587][2024-06-04 12:41:52] Failed to read CSV file at line 655653 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[589][2024-06-04 12:41:53] Failed to read CSV file at line 659012 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[590][2024-06-04 12:41:53] Failed to read CSV file at line 659015 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[591][2024-06-04 12:41:54] Failed to read CSV file at line 662534 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[592][2024-06-04 12:41:54] Failed to read CSV file at line 662536 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[593][2024-06-04 12:41:55] Failed to read CSV file at line 665038 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[594][2024-06-04 12:41:55] Failed to read CSV file at line 665040 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[595][2024-06-04 12:41:55] Failed to read CSV file at line 665100 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[596][2024-06-04 12:41:55] Failed to read CSV file at line 665101 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[597][2024-06-04 12:41:55] Failed to read CSV file at line 665751 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[598][2024-06-04 12:41:55] Failed to read CSV file at line 665752 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[599][2024-06-04 12:41:56] Failed to read CSV file at line 669084 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[600][2024-06-04 12:41:56] Failed to read CSV file at line 669085 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[601][2024-06-04 12:41:57] Failed to read CSV file at line 672444 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[602][2024-06-04 12:41:57] Failed to read CSV file at line 672445 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[603][2024-06-04 12:41:58] Failed to read CSV file at line 675967 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[603][2024-06-04 12:41:58] Failed to read CSV file at line 675967 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[605][2024-06-04 12:41:59] Failed to read CSV file at line 678471 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[605][2024-06-04 12:41:59] Failed to read CSV file at line 678471 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[607][2024-06-04 12:41:59] Failed to read CSV file at line 678532 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[608][2024-06-04 12:41:59] Failed to read CSV file at line 678533 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[609][2024-06-04 12:41:59] Failed to read CSV file at line 679186 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[609][2024-06-04 12:41:59] Failed to read CSV file at line 679186 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[611][2024-06-04 12:42:00] Failed to read CSV file at line 682517 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[611][2024-06-04 12:42:00] Failed to read CSV file at line 682517 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[613][2024-06-04 12:42:01] Failed to read CSV file at line 685879 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[613][2024-06-04 12:42:01] Failed to read CSV file at line 685879 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[615][2024-06-04 12:42:02] Failed to read CSV file at line 689399 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[615][2024-06-04 12:42:02] Failed to read CSV file at line 689399 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[617][2024-06-04 12:42:03] Failed to read CSV file at line 691903 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[617][2024-06-04 12:42:03] Failed to read CSV file at line 691903 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[619][2024-06-04 12:42:03] Failed to read CSV file at line 691965 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[619][2024-06-04 12:42:03] Failed to read CSV file at line 691965 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[621][2024-06-04 12:42:03] Failed to read CSV file at line 692615 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[622][2024-06-04 12:42:03] Failed to read CSV file at line 692616 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[623][2024-06-04 12:42:04] Failed to read CSV file at line 695949 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[623][2024-06-04 12:42:04] Failed to read CSV file at line 695949 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[625][2024-06-04 12:42:05] Failed to read CSV file at line 699308 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[626][2024-06-04 12:42:05] Failed to read CSV file at line 699309 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[627][2024-06-04 12:42:06] Failed to read CSV file at line 702830 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[627][2024-06-04 12:42:06] Failed to read CSV file at line 702832 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[629][2024-06-04 12:42:06] Failed to read CSV file at line 705335 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[629][2024-06-04 12:42:06] Failed to read CSV file at line 705335 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[631][2024-06-04 12:42:06] Failed to read CSV file at line 705396 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[632][2024-06-04 12:42:06] Failed to read CSV file at line 705397 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[633][2024-06-04 12:42:07] Failed to read CSV file at line 706047 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[634][2024-06-04 12:42:07] Failed to read CSV file at line 706048 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[635][2024-06-04 12:42:08] Failed to read CSV file at line 709380 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[636][2024-06-04 12:42:08] Failed to read CSV file at line 709381 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[637][2024-06-04 12:42:09] Failed to read CSV file at line 712740 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[637][2024-06-04 12:42:09] Failed to read CSV file at line 712742 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[639][2024-06-04 12:42:10] Failed to read CSV file at line 716262 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[640][2024-06-04 12:42:10] Failed to read CSV file at line 716263 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[641][2024-06-04 12:42:10] Failed to read CSV file at line 718766 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[642][2024-06-04 12:42:10] Failed to read CSV file at line 718767 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[643][2024-06-04 12:42:10] Failed to read CSV file at line 718829 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[643][2024-06-04 12:42:10] Failed to read CSV file at line 718829 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[645][2024-06-04 12:42:11] Failed to read CSV file at line 719480 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[645][2024-06-04 12:42:11] Failed to read CSV file at line 719480 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[647][2024-06-04 12:42:12] Failed to read CSV file at line 722813 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[647][2024-06-04 12:42:12] Failed to read CSV file at line 722813 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[649][2024-06-04 12:42:13] Failed to read CSV file at line 726172 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[650][2024-06-04 12:42:13] Failed to read CSV file at line 726173 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[651][2024-06-04 12:42:14] Failed to read CSV file at line 729694 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[652][2024-06-04 12:42:14] Failed to read CSV file at line 729695 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[653][2024-06-04 12:42:15] Failed to read CSV file at line 732199 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[653][2024-06-04 12:42:15] Failed to read CSV file at line 732199 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[655][2024-06-04 12:42:15] Failed to read CSV file at line 732260 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[656][2024-06-04 12:42:15] Failed to read CSV file at line 732261 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[657][2024-06-04 12:42:15] Failed to read CSV file at line 732911 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[658][2024-06-04 12:42:15] Failed to read CSV file at line 732912 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[659][2024-06-04 12:42:16] Failed to read CSV file at line 736244 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[660][2024-06-04 12:42:16] Failed to read CSV file at line 736245 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[661][2024-06-04 12:42:17] Failed to read CSV file at line 739605 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[661][2024-06-04 12:42:17] Failed to read CSV file at line 739605 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[663][2024-06-04 12:42:18] Failed to read CSV file at line 743127 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[663][2024-06-04 12:42:18] Failed to read CSV file at line 743127 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[665][2024-06-04 12:42:19] Failed to read CSV file at line 745630 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[666][2024-06-04 12:42:19] Failed to read CSV file at line 745632 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[667][2024-06-04 12:42:19] Failed to read CSV file at line 745692 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[668][2024-06-04 12:42:19] Failed to read CSV file at line 745693 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[669][2024-06-04 12:42:19] Failed to read CSV file at line 746343 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[670][2024-06-04 12:42:19] Failed to read CSV file at line 746344 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[671][2024-06-04 12:42:20] Failed to read CSV file at line 749676 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[672][2024-06-04 12:42:20] Failed to read CSV file at line 749677 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[673][2024-06-04 12:42:21] Failed to read CSV file at line 753036 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[674][2024-06-04 12:42:21] Failed to read CSV file at line 753037 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[675][2024-06-04 12:42:22] Failed to read CSV file at line 756559 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[675][2024-06-04 12:42:22] Failed to read CSV file at line 756559 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[677][2024-06-04 12:42:23] Failed to read CSV file at line 759063 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[677][2024-06-04 12:42:23] Failed to read CSV file at line 759063 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[679][2024-06-04 12:42:23] Failed to read CSV file at line 759124 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[680][2024-06-04 12:42:23] Failed to read CSV file at line 759125 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[681][2024-06-04 12:42:23] Failed to read CSV file at line 759775 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[682][2024-06-04 12:42:23] Failed to read CSV file at line 759776 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[683][2024-06-04 12:42:24] Failed to read CSV file at line 763108 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[684][2024-06-04 12:42:24] Failed to read CSV file at line 763109 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[685][2024-06-04 12:42:25] Failed to read CSV file at line 766468 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[686][2024-06-04 12:42:25] Failed to read CSV file at line 766469 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[687][2024-06-04 12:42:26] Failed to read CSV file at line 769990 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[688][2024-06-04 12:42:26] Failed to read CSV file at line 769991 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[689][2024-06-04 12:42:27] Failed to read CSV file at line 772494 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[690][2024-06-04 12:42:27] Failed to read CSV file at line 772495 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[691][2024-06-04 12:42:27] Failed to read CSV file at line 772557 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[691][2024-06-04 12:42:27] Failed to read CSV file at line 772557 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[693][2024-06-04 12:42:27] Failed to read CSV file at line 773210 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[693][2024-06-04 12:42:27] Failed to read CSV file at line 773210 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[695][2024-06-04 12:42:28] Failed to read CSV file at line 776541 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[695][2024-06-04 12:42:28] Failed to read CSV file at line 776541 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[697][2024-06-04 12:42:29] Failed to read CSV file at line 779901 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[697][2024-06-04 12:42:29] Failed to read CSV file at line 779901 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[699][2024-06-04 12:42:30] Failed to read CSV file at line 783423 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[699][2024-06-04 12:42:30] Failed to read CSV file at line 783423 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[701][2024-06-04 12:42:31] Failed to read CSV file at line 785927 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[701][2024-06-04 12:42:31] Failed to read CSV file at line 785927 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[703][2024-06-04 12:42:31] Failed to read CSV file at line 785991 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[703][2024-06-04 12:42:31] Failed to read CSV file at line 785991 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[705][2024-06-04 12:42:31] Failed to read CSV file at line 786639 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[706][2024-06-04 12:42:31] Failed to read CSV file at line 786640 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[707][2024-06-04 12:42:32] Failed to read CSV file at line 789972 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[708][2024-06-04 12:42:32] Failed to read CSV file at line 789973 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[709][2024-06-04 12:42:33] Failed to read CSV file at line 793333 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[709][2024-06-04 12:42:33] Failed to read CSV file at line 793333 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[711][2024-06-04 12:42:34] Failed to read CSV file at line 796854 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[712][2024-06-04 12:42:34] Failed to read CSV file at line 796855 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[713][2024-06-04 12:42:35] Failed to read CSV file at line 799359 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[713][2024-06-04 12:42:35] Failed to read CSV file at line 799359 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[715][2024-06-04 12:42:35] Failed to read CSV file at line 799420 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[716][2024-06-04 12:42:35] Failed to read CSV file at line 799421 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[717][2024-06-04 12:42:36] Failed to read CSV file at line 800071 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[718][2024-06-04 12:42:36] Failed to read CSV file at line 800072 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[719][2024-06-04 12:42:37] Failed to read CSV file at line 803404 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[720][2024-06-04 12:42:37] Failed to read CSV file at line 803405 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[721][2024-06-04 12:42:38] Failed to read CSV file at line 806765 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[721][2024-06-04 12:42:38] Failed to read CSV file at line 806765 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[723][2024-06-04 12:42:39] Failed to read CSV file at line 810287 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[723][2024-06-04 12:42:39] Failed to read CSV file at line 810288 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[725][2024-06-04 12:42:40] Failed to read CSV file at line 812790 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[726][2024-06-04 12:42:40] Failed to read CSV file at line 812791 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[727][2024-06-04 12:42:40] Failed to read CSV file at line 812852 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[728][2024-06-04 12:42:40] Failed to read CSV file at line 812853 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[729][2024-06-04 12:42:40] Failed to read CSV file at line 813503 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[730][2024-06-04 12:42:40] Failed to read CSV file at line 813504 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[731][2024-06-04 12:42:41] Failed to read CSV file at line 816837 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
